delay,prediction,error,priority
0.00054244994,0.0005467405,4.290544423935405e-06,0
0.00054397585,0.0005433334,-6.424345923125747e-07,0
0.00054244994,0.00054601446,3.5645202693617263e-06,0
0.00054397585,0.00054846285,4.486999110364914e-06,0
0.00054244994,0.0005492931,6.843183185634605e-06,0
0.00054244994,0.00055419386,1.174391898858308e-05,0
0.0007345355,0.00072674017,-7.795332989424448e-06,0
0.00054397585,0.0005483068,4.3309443714559075e-06,0
0.00054244994,0.0005504263,7.976369928297988e-06,0
0.00054397585,0.0005508257,6.849822689825296e-06,0
0.00054397585,0.0005476797,3.703873240435123e-06,0
0.00054397585,0.0005531287,9.152867001527547e-06,0
0.00054244994,0.0005490659,6.615940477428428e-06,0
0.00025634763999999997,0.00029263154,3.628389555803004e-05,0
0.00054244994,0.00054935395,6.9040101912891784e-06,0
0.00054397585,0.0005520906,8.114733369135856e-06,0
0.00054244994,0.00054726726,4.817323755202285e-06,0
0.00054397585,0.0005501883,6.212448802822828e-06,0
0.00054244994,0.0005495161,7.066176734594099e-06,0
0.00054244994,0.0005503849,7.934984281388513e-06,0
0.00054397585,0.00054957904,5.603189216041565e-06,0
4.2343139999999994e-05,3.110555e-05,-1.1237591740197831e-05,0
0.00054397585,0.000550285,6.309131727600097e-06,0
0.00054244994,0.0005519483,9.498383845863334e-06,0
0.00054397585,0.0005474808,3.504977663093805e-06,0
0.00054397585,0.00055105536,7.0795101197898384e-06,0
0.00054397585,0.0005489548,4.97897026040554e-06,0
0.00054244994,0.00054951076,7.06082162979006e-06,0
0.00054397585,0.0005507096,6.733756613963842e-06,0
0.00054397585,0.0005475116,3.5357695157170292e-06,0
0.00054244994,0.0005503935,7.943540807542793e-06,0
0.00054244994,0.00055042043,7.970490954545728e-06,0
0.00054244994,0.0005522322,9.782262608138315e-06,0
0.00054397585,0.00055129506,7.319209267431497e-06,0
0.00054397585,0.00054878916,4.813311257445812e-06,0
0.00054244994,0.0005466178,4.167842674729816e-06,0
0.00054397585,0.00054925174,5.275887538725137e-06,0
0.00054397585,0.00054772553,3.749682669574022e-06,0
0.00054397585,0.0005495059,5.530022186273336e-06,0
0.0009115327000000001,0.0009315747,2.0041971994894667e-05,0
0.0009413194000000001,0.0009912276,4.990817092118257e-05,0
0.00054397585,0.00054903456,5.0587147558569905e-06,0
0.00054397585,0.0005497359,5.760058862203359e-06,0
0.00054244994,0.00055360305,1.1153111230311386e-05,0
0.00054397585,0.00055030396,6.328107425057888e-06,0
2.5177002e-05,2.8009907e-05,2.832904600345859e-06,0
0.00054244994,0.00055205973,9.609793308851711e-06,0
0.00054397585,0.0005525384,8.562524904543161e-06,0
0.00054397585,0.00054954406,5.568206411832571e-06,0
0.00054397585,0.0005506194,6.6435347395479676e-06,0
0.00054397585,0.00054933695,5.361103554302454e-06,0
0.00054397585,0.0005501602,6.184334502601623e-06,0
0.00054397585,0.0005550559,1.108006444671154e-05,0
0.0008877201499999999,0.00087283086,-1.4889289683246492e-05,0
0.00054695597,0.0005821861,3.523012774485227e-05,0
0.00054397585,0.0005507754,6.79953127079606e-06,0
0.00054244994,0.000548983,6.533052768287651e-06,0
0.00032806396000000003,0.0003101784,-1.7885550436622533e-05,0
0.00054397585,0.00055062457,6.648715221369266e-06,0
0.00054397585,0.0005465379,2.5620717639565464e-06,0
0.00054244994,0.00054903486,6.58491579416155e-06,0
0.0007419833,0.00067556044,-6.642285913186071e-05,0
0.00054244994,0.00054938253,6.932590152797691e-06,0
0.00054244994,0.0005456551,3.2051461708819786e-06,0
0.00054244994,0.000548605,6.155052218315593e-06,0
0.00054397585,0.0005486942,4.7183745624959465e-06,0
0.00054397585,0.0005406296,-3.3462386494040493e-06,0
0.00054397585,0.0005516958,7.71996901282072e-06,0
0.00054397585,0.00054546085,1.4849972064137455e-06,0
0.00054244994,0.0005488756,6.425659633902303e-06,0
0.00011215209999999997,7.144883e-05,-4.070327307044563e-05,0
0.00054397585,0.0005514173,7.441445355349779e-06,0
0.00054244994,0.0005510778,8.62788827690243e-06,0
0.00054244994,0.0005652545,2.2804538715360157e-05,0
0.00054397585,0.00054963346,5.657613378995657e-06,0
0.0009632872,0.0010041303,4.0843146700549103e-05,0
2.5177002e-05,9.259613e-06,-1.5917389147525324e-05,0
0.00054244994,0.0005495046,7.054651617733232e-06,0
0.00054244994,0.0005485346,6.084679156271211e-06,0
0.00054397585,0.0005491564,5.180543390148878e-06,0
0.00054244994,0.0005511633,8.7133371231234e-06,0
0.00054397585,0.0005476592,3.683325936132669e-06,0
0.00054244994,0.0005508841,8.43417318138241e-06,0
0.00054244994,0.0005486363,6.186367939887039e-06,0
0.00054244994,0.0005521119,9.661947373030178e-06,0
0.00054244994,0.0005499391,7.489171806452266e-06,0
0.00054244994,0.00055206474,9.614799167690269e-06,0
0.00054244994,0.0005520996,9.649665556577436e-06,0
0.00054397585,0.0005500098,6.033925906801223e-06,0
0.00054397585,0.00054852176,4.545905263209343e-06,0
0.00054244994,0.00055032404,7.874099068073026e-06,0
0.00054397585,0.0005483928,4.416975294286012e-06,0
0.00054244994,0.0005498919,7.441965393451444e-06,0
0.00054397585,0.0005465959,2.62004659422636e-06,0
0.0007091959,0.0006220293,-8.716660015221835e-05,0
0.00054397585,0.00055035774,6.3818913037419316e-06,0
0.00054244994,0.00055379927,1.1349329255250684e-05,0
0.00054244994,0.0005528195,1.0369577906755201e-05,0
0.00054397585,0.00054749404,3.518190802121162e-06,0
0.00025558472,0.0002649892,9.404492155342108e-06,0
0.00054397585,0.0005498219,5.846031577372551e-06,0
0.00054244994,0.00054831215,5.862209476259939e-06,0
0.00054244994,0.0005498049,7.3549449403858104e-06,0
0.00054244994,0.00055027514,7.825204632905714e-06,0
0.00054397585,0.00055164215,7.666301549458503e-06,0
0.00054244994,0.00054866576,6.215821016309253e-06,0
0.00054244994,0.00055286335,1.0413408275423042e-05,0
0.0035292015,0.0034922375,-3.696396562600157e-05,0
0.00054244994,0.0005524427,9.992741510001413e-06,0
0.0008094258000000001,0.00086107414,5.164833517311209e-05,0
0.00054397585,0.00055415276,1.017691437997818e-05,0
0.0028047515,0.0028672277,6.247615304148194e-05,0
0.00088295166,0.00078179926,-0.00010115240087008829,0
0.00054397585,0.0005544369,1.0461025972896814e-05,0
0.0022303014999999994,0.0023675335,0.00013723201055085722,0
0.0010674258,0.0010367126,-3.0713249441850126e-05,0
0.00054244994,0.00054907805,6.628105878559343e-06,0
0.0016818516,0.0017491082,6.725659623619314e-05,0
0.00054244994,0.0005535715,1.1121562678096286e-05,0
0.0020933775,0.0019482537,-0.00014512378272652643,0
0.00054244994,0.0005522054,9.75548708411812e-06,0
0.00034332275,0.00031408216,-2.9240585449799897e-05,0
0.00054244994,0.00055082893,8.378992318836443e-06,0
0.0008374257600000001,0.00079270307,-4.472269258181229e-05,0
0.00054244994,0.0005453839,2.933956678686134e-06,0
0.00054397585,0.00055557414,1.159828725182414e-05,0
0.0007644258000000001,0.00090959953,0.00014517373377023334,0
0.0010834258000000001,0.00097534107,-0.00010808472955660831,0
0.00054244994,0.00055577914,1.3329204633561365e-05,0
0.0009554258,0.0009503062,-5.119611684846915e-06,0
0.0009774258,0.0009779194,4.936369912148311e-07,0
0.0010334258,0.0010420523,8.62648853970768e-06,0
0.0010639516,0.0010252917,-3.865985817435983e-05,0
0.00054244994,0.0005434455,9.955833626067558e-07,0
0.00054397585,0.00055598305,1.2007196069741249e-05,0
0.0009339516400000002,0.0009149711,-1.8980528657689278e-05,0
0.0023033016,0.002498308,0.00019500636383321286,0
0.00054244994,0.00054361444,1.1645019945776382e-06,0
4.2343139999999994e-05,7.93264e-05,3.698325709906653e-05,0
0.0015918757,0.0015220544,-6.982126990265846e-05,0
0.0009244673,0.0009741764,4.970909335617424e-05,0
0.00054244994,0.0005448263,2.3763854947960296e-06,0
0.00054397585,0.0005538413,9.865445186430215e-06,0
0.0018258515,0.0023592967,0.0005334451608703136,0
0.00054244994,0.0005515471,9.097158439186803e-06,0
0.0019703775,0.0023525949,0.00038221736362338077,0
0.00092595164,0.0009624022,3.645056591425897e-05,0
0.0008934258,0.000898578,5.152171383929205e-06,0
0.00054397585,0.0005511442,7.16833501034379e-06,0
0.0023905903,0.0024032667,1.2676427924347092e-05,0
0.0010514258,0.0010101981,-4.122765389518736e-05,0
0.0012024016,0.0013343538,0.0001319522157641887,0
0.00054244994,0.00055576424,1.3314303472367517e-05,0
0.0008648999,0.0009248426,5.994270676428675e-05,0
0.0007904258,0.0007278236,-6.260221379684214e-05,0
0.0018928515,0.0019232122,3.036069947189089e-05,0
0.0010684258,0.0010581265,-1.0299349483716561e-05,0
0.0015398515,0.0014822736,-5.757793160074951e-05,0
0.00054244994,0.000552574,1.0124057993022195e-05,0
0.0021478792,0.002236474,8.859487256066782e-05,0
0.00054397585,0.00054374983,-2.260169861376289e-07,0
0.0025828031,0.0025808816,-1.921515564298499e-06,0
0.0013638757,0.0013159128,-4.796288612045059e-05,0
0.0019923775,0.0020387005,4.632300609111765e-05,0
0.00054244994,0.0005498858,7.43585358905553e-06,0
0.0009364257600000002,0.0009521844,1.5758614909847806e-05,0
0.00054244994,0.00055151485,9.064911395040742e-06,0
0.00054244994,0.00054807466,5.624722219732992e-06,0
0.00054244994,0.000545964,3.51405422734975e-06,0
0.0008278999000000001,0.00086414855,3.624864740723959e-05,0
0.0016884363,0.0016159503,-7.248604434524782e-05,0
0.00025558472,0.00026096607,5.381353255985981e-06,0
0.0017647493,0.0016877729,-7.697637871347668e-05,0
0.00054397585,0.00054029067,-3.68518185890317e-06,0
0.00054397585,0.00053194084,-1.2035012609279156e-05,0
0.0010834258000000001,0.0010369684,-4.6457368564474695e-05,0
0.00054397585,0.0005495958,5.619953022384643e-06,0
0.0007724258,0.0009794658,0.0002070399817110419,0
0.00054244994,0.0005312956,-1.115433453050495e-05,0
0.0010844258,0.0010176242,-6.680163693116906e-05,0
0.00054397585,0.0005511881,7.212223586672544e-06,0
0.00054397585,0.00054862595,4.650096976244449e-06,0
0.0015109275000000002,0.001479399,-3.1528458727300354e-05,0
0.00054244994,0.0005488978,6.447836752710334e-06,0
0.0010394257,0.001018118,-2.130770313597927e-05,0
0.00054244994,0.00054667715,4.227214488861553e-06,0
0.00054397585,0.0005415865,-2.3893629116475586e-06,0
0.00054397585,0.0005427407,-1.2351632033944134e-06,0
0.0012174016,0.0011908464,-2.6555163342988596e-05,0
0.0008704258,0.0008125987,-5.782712125094536e-05,0
0.0010184258,0.001025529,7.103196251523553e-06,0
0.00054397585,0.0005574222,1.3446322278165817e-05,0
0.0014218757999999998,0.0013447648,-7.711096200482825e-05,0
0.0010254257,0.0010011352,-2.4290486699414223e-05,0
0.00054397585,0.00055384875,9.87289576702714e-06,0
0.00054244994,0.00055625703,1.3807089529660932e-05,0
2.5177002e-05,2.4516243e-05,-6.607592254473328e-07,0
0.0014714017,0.0013921991,-7.92026242191911e-05,0
0.00054244994,0.0005480586,5.608656905320875e-06,0
0.00054397585,0.0005450561,1.0802211324214932e-06,0
0.00086595165,0.00080092833,-6.502331622579099e-05,0
0.00054244994,0.00055066694,8.217000398514263e-06,0
0.00054244994,0.00054139463,-1.0553053620183548e-06,0
2.5177002e-05,3.377963e-05,8.6026280300397e-06,0
0.00054397585,0.0005419689,-2.0069385794460777e-06,0
0.0010024258,0.0010152004,1.2774596068394197e-05,0
0.00054397585,0.00055490056,1.0924708199733495e-05,0
0.0015519275,0.0016385022,8.657473179906608e-05,0
0.0008054258,0.0008658386,6.041280684186223e-05,0
0.00054397585,0.0005423977,-1.5781227414965633e-06,0
0.00054397585,0.00055096985,6.994003065907955e-06,0
0.0010674258,0.0010163141,-5.111165854768747e-05,0
0.00025558472,0.00025540774,-1.7698359613239163e-07,0
0.0013958757,0.0014088126,1.2936889943408964e-05,0
0.00054397585,0.0005494518,5.475947269284725e-06,0
2.5177002e-05,1.7596982e-05,-7.5800202935530304e-06,0
0.0009844258,0.0009586207,-2.580511298464535e-05,0
0.0010218999,0.0009868349,-3.506502841731313e-05,0
0.0014524016,0.0014113802,-4.102135371837623e-05,0
0.00054244994,0.00056627224,2.3822299666432134e-05,0
0.0008039516400000001,0.0008548152,5.086354181040877e-05,0
0.00054397585,0.0005365997,-7.376129637426138e-06,0
0.0018788516,0.001834312,-4.453961179528231e-05,0
0.0013628757000000002,0.0013622615,-6.14221210849461e-07,0
0.00054244994,0.0005427926,3.426680301403919e-07,0
0.0009694846,0.0010236625,5.4177909396672204e-05,0
0.00054244994,0.00054585806,3.4081162844872394e-06,0
0.00054397585,0.0005374448,-6.5310708162844185e-06,0
0.0010414257000000001,0.0010340295,-7.396173363995694e-06,0
0.0013193499000000001,0.0013256542,6.304315179383622e-06,0
0.0010679517,0.0010184962,-4.945546975536341e-05,0
2.5177002e-05,4.1995067e-05,1.6818064567324103e-05,0
0.0005998999,0.00074401865,0.00014411874549145106,0
0.00054244994,0.00054872903,6.279092743722192e-06,0
0.00089042576,0.00094453583,5.411007005815742e-05,0
0.00054244994,0.0005339143,-8.535630073668965e-06,0
0.00054244994,0.00055275485,1.0304909195480339e-05,0
0.00054397585,0.00055147125,7.495403857016563e-06,0
0.0009969517,0.0010086808,1.1729088800120288e-05,0
0.00054397585,0.0005481397,4.1638301769733425e-06,0
0.00030002857000000003,0.00034766644,4.763787239425656e-05,0
0.0015888757999999998,0.0015515744,-3.7301354670393316e-05,0
0.0010679517,0.0010620268,-5.924870541226812e-06,0
2.5177002e-05,3.167957e-05,6.502568383857937e-06,0
0.00054244994,0.0005375606,-4.889327571066626e-06,0
0.0015718758,0.0014887695,-8.310625664280651e-05,0
0.00054397585,0.0005507031,6.727237355941534e-06,0
0.0007359516499999999,0.0007584248,2.247315873689067e-05,0
0.00054397585,0.0005445717,5.958751859605309e-07,0
0.00054244994,0.00054622296,3.7730201107537666e-06,0
0.0021043257,0.0020076057,-9.67199591995001e-05,0
0.0013878757999999998,0.001363957,-2.391884846376165e-05,0
0.00054244994,0.000565251,2.280104625570535e-05,0
0.0014814016,0.0014541651,-2.723651105586292e-05,0
0.0015339275,0.0015013431,-3.2584403393566596e-05,0
0.0008284258,0.0008917604,6.33345990994394e-05,0
0.00054397585,0.0005475747,3.598866620147228e-06,0
0.0018768514999999999,0.0017990742,-7.777726555907713e-05,0
2.5177002e-05,4.480256e-05,1.9625558296375306e-05,0
0.00054244994,0.0005450993,2.6493794244801918e-06,0
0.0009834258,0.00095616485,-2.7260952406245537e-05,0
0.00054397585,0.0005430762,-8.996542458891872e-07,0
0.00054244994,0.0005477188,5.268840580908052e-06,0
0.00054397585,0.00055585447,1.18786153467834e-05,0
0.00054397585,0.0005503039,6.328049217396974e-06,0
0.0012938757000000001,0.0013626032,6.872745775871264e-05,0
0.0014008757,0.0014330437,3.216804068975447e-05,0
2.5177002e-05,2.3983579e-05,-1.1934229874346837e-06,0
0.0010579517,0.0009995173,-5.8434426842164915e-05,0
0.0018508516000000001,0.0018743112,2.3459645046555863e-05,0
0.0027872773,0.00288944,0.00010216262927670479,0
0.0010464258,0.0009476467,-9.877911971198318e-05,0
0.0015114016,0.0014251436,-8.625803588006506e-05,0
0.0013848757,0.0013912097,6.3339619606017465e-06,0
0.00067795167,0.0007837997,0.00010584801181252477,0
0.00054397585,0.00054861885,4.642995641613006e-06,0
0.00054244994,0.0005506197,8.169735777852527e-06,0
0.00054244994,0.0005522826,9.832670442489378e-06,0
0.00054244994,0.00054583995,3.390013701943151e-06,0
0.00054397585,0.0005492125,5.23665557526946e-06,0
0.00054397585,0.0005419352,-2.0406408151149753e-06,0
2.5177002e-05,1.4590864e-05,-1.0586137661029721e-05,0
0.00054244994,0.0005487024,6.252433635023824e-06,0
0.00054397585,0.000545362,1.3861605981826779e-06,0
0.00054244994,0.00054644106,3.991124216196529e-06,0
0.00054397585,0.00054927386,5.298006449872255e-06,0
0.00054397585,0.0005486984,4.722565514081716e-06,0
0.00054244994,0.00054966623,7.216294292089931e-06,0
0.00054397585,0.00054892484,4.948993315035104e-06,0
0.0008964664999999998,0.0009274926,3.102612694269439e-05,0
0.00054244994,0.0005377182,-4.73175943297387e-06,0
0.00054397585,0.0005491184,5.1425337875723835e-06,0
0.00054397585,0.0005503107,6.33485951372385e-06,0
0.00054397585,0.0005443691,3.9325431832075083e-07,0
0.00011291503999999999,0.00010796026,-4.954781098415095e-06,0
0.00054244994,0.0005504313,7.981375787136547e-06,0
0.00054397585,0.0005483975,4.42163190715909e-06,0
0.00054244994,0.0005463303,3.8803550374782005e-06,0
0.00054244994,0.0005496246,7.174675814536802e-06,0
0.00054397585,0.0005453172,1.341340699279308e-06,0
0.00054244994,0.00054975436,7.304420690712921e-06,0
0.00062817,0.0006439813,1.5811271423399396e-05,0
0.00054244994,0.0005504847,8.034752212194196e-06,0
0.0006076578,0.00062815263,2.04948293605566e-05,0
0.00054244994,0.0005458274,3.377440847185842e-06,0
0.00054397585,0.0005506476,6.671765455090999e-06,0
2.5177002e-05,1.2529632e-05,-1.2647370068898095e-05,0
0.00054244994,0.0005498335,7.383583109555236e-06,0
0.00054397585,0.0005501628,6.186953847342729e-06,0
0.00054244994,0.0005467327,4.282744597373001e-06,0
0.0011378534,0.0011584444,2.059104371759891e-05,0
0.0005889407499999999,0.00059622107,7.280320736646794e-06,0
0.00054244994,0.00055026304,7.813097439435712e-06,0
0.00054244994,0.0005449697,2.5197509636259e-06,0
0.00054397585,0.00055134215,7.366299265110492e-06,0
0.00054397585,0.0005447262,7.503583180248734e-07,0
0.00054397585,0.00054483564,8.597887205421921e-07,0
0.00054244994,0.000543438,9.880745743489185e-07,0
0.00054244994,0.00054959365,7.143709338930837e-06,0
0.00054397585,0.00055155926,7.583413840317726e-06,0
0.00054244994,0.0005483488,5.898880302635423e-06,0
0.00054244994,0.00055014447,7.69452843415498e-06,0
0.00034332275,0.0003405983,-2.7244638704657575e-06,0
2.5177002e-05,1.9236204e-05,-5.940797974780804e-06,0
0.00054397585,0.0005502675,6.291669429326057e-06,0
0.00054244994,0.00054964743,7.197493217614881e-06,0
